#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B219AA
#Date Time: 2023-11-10 15:39:19.401
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.48659 V
#Offset: 0.000303741 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.51645 V
#Offset: 2.80109e-05 V
#Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
3203.125,-23.55944898746383,179.264802486387,-27.58780157715646,79.68986022281622
3208.0078125,-24.87278827885583,179.9667825385866,-26.54948937402703,83.3791626509307
3212.890625,-27.46062655608075,162.9120618902478,-26.33644333239284,90.8042216795827
3217.7734375,-29.03368122565128,138.3508148160214,-32.96756359380202,79.1077698572411
3222.65625,-30.849107898375,130.6587912256898,-35.24956988521686,171.463640171218
3227.5390625,-35.33162421898791,122.9759025810774,-30.94883708569038,161.0718093525585
3232.421875,-40.0618713393941,100.5681444527168,-29.39191045751885,154.8834127474419
3237.3046875,-45.64951271382956,131.8888155577175,-30.42298182969119,158.1753989408938
3242.1875,-45.67506299064902,176.5670453541144,-40.20773988222126,6.720708278073098
3247.0703125,-45.88385584587897,136.6541197597597,-35.47648437126947,155.4175611640381
3251.953125,-45.26987178739816,24.07189559938435,-31.63705244380967,11.50768633760054
3256.8359375,-36.9261111201422,79.3057139769992,-28.20301351285617,52.63644975214481
3261.71875,-37.32679295194366,113.9302994537115,-24.34495465801645,61.35128341029942
3266.6015625,-33.83675612422475,172.5299409037273,-22.38587917297814,58.48917849538714
3271.484375,-29.73134206732062,15.61798584258681,-21.40769241323691,51.68765362823684
3276.3671875,-29.36972069188391,35.75419020527912,-21.19357152356895,34.5020918755742
3281.25,-28.92759672325919,48.11424469914999,-22.0532466327669,13.2226481633522
3286.1328125,-28.84043895825979,58.65434079221354,-24.80802136076662,173.3795592226856
3291.015625,-30.85663653023245,84.8906519518264,-28.1001523626815,140.2006836823176
3295.8984375,-32.20711565179796,109.4769203639137,-28.64591963411119,112.9676683704825
3300.78125,-32.82036239032532,116.2195808752703,-32.50508092123771,71.36424643098451
3305.6640625,-33.96839751957419,129.2777152136782,-29.11971619891938,6.713733771232443
3310.546875,-38.77318086640508,118.4730454442769,-28.95543484944169,173.6035311450679
3315.4296875,-37.40675839869106,28.71045170305249,-30.27986379479137,165.710684623279
3320.3125,-33.3302325987643,8.709337484970588,-32.64900250038394,163.2534066408289
3325.1953125,-33.35861371650743,8.920678732015958,-46.31847308697846,26.21092943858767
3330.078125,-35.71089286701211,19.22777567177209,-31.93724978269174,5.695615519475611
3334.9609375,-43.54964955369344,57.28582780078652,-31.60444180647615,18.67550572652028
3339.84375,-41.33372230911496,134.0013120428255,-33.44789647415088,54.47179125774645
3344.7265625,-41.07684429719916,130.4506432397542,-38.97252367471038,98.55370594092285
3349.609375,-55.51727440010507,141.3261491186606,-43.48811995684186,44.7600448721555
3354.4921875,-38.01925193169998,143.760906669626,-37.28764583843854,111.3742632327939
3359.375,-34.95245337088813,172.1691185700759,-32.35506069795412,117.9597165419082
3364.2578125,-34.29479980884106,1.562312961754133,-32.34222790357102,125.9961842426201
3369.140625,-35.65326039891849,170.2806010476075,-34.80170437522358,4.78089295175684
3374.0234375,-36.95408615161518,154.4539911036101,-32.79467704931467,73.55680826791649
3378.90625,-39.42622988003413,123.2080196511921,-30.48031360011124,89.92151669722753
3383.7890625,-37.87823364700527,76.78760255627782,-28.79318282856616,66.25453530573721
3388.671875,-36.0440476356796,53.21913066618441,-27.67527811634756,59.56599103142027
3393.5546875,-36.59426839000295,36.91977763180927,-27.67270703935732,69.93515324970679
3398.4375,-35.59841568892352,36.04158727335756,-26.30284037957197,84.50804825526684
3403.3203125,-32.28331672571088,38.01048225365054,-25.3910941071603,101.2915868378202
3408.203125,-31.5506361885873,45.13149209957884,-24.8924219136976,118.3440146633868
3413.0859375,-33.27032259751203,62.04244404865165,-25.05374147362915,121.9001381659968
3417.96875,-35.49202448759635,71.072408222211,-28.01594162205065,116.7348067663223
3422.8515625,-40.2884685289525,91.9374102978468,-34.65310024348135,109.8303630918341
3427.734375,-42.75086524749712,167.4327287245068,-42.96171921886231,74.40969985719431
3432.6171875,-41.77889620806931,34.49392676826577,-43.93253209547306,171.4120473884857
3437.5,-40.38055467487028,49.62995017673187,-33.5561844471584,111.0063823727314
3442.3828125,-40.04256634964388,53.36634963081827,-26.22944587689295,106.888626720154
3447.265625,-41.27343310060524,62.50830656327725,-23.04101702929522,109.5988799247064
3452.1484375,-41.76064981157395,47.42520997626482,-21.72220735670368,110.1020369500431
3457.03125,-45.01468315527799,29.78810940778493,-21.63723346037488,110.0430082335362
3461.9140625,-49.49366751688003,75.78540309831688,-23.77330831369378,106.9864150824939
3466.796875,-44.18664074522003,105.0970491943183,-30.19685637739287,89.03576968830632
3471.6796875,-44.70834718642373,113.4801041528267,-35.46899777676017,179.6772822416247
3476.5625,-46.81759474630837,102.5659021645183,-30.00715293362125,148.1149356166924
3481.4453125,-47.05029590726726,79.92314653123189,-28.40496694979707,142.4105368463015
3486.328125,-45.90803046737369,45.38466282320319,-29.68171082536687,155.9843830250779
3491.2109375,-43.01193074608427,3.775674515661703,-30.87333491603409,13.48933952301637
3496.09375,-44.42395775803344,156.7153055098402,-34.83859615935338,40.2990294017555
3500.9765625,-54.28623590267043,42.88201754279164,-36.11596325669896,131.5191673830444
3505.859375,-39.61306127240891,177.7706411117773,-28.23245481154301,167.4810503070788
3510.7421875,-33.47881717958897,177.0069958125437,-24.46370970605215,9.762072600037401
3515.625,-31.76531318700665,1.785163583382565,-23.73772777938032,16.7197764557841
3520.5078125,-33.01862788943055,17.69818018655187,-26.59826237482866,19.93938053907706
3525.390625,-33.88655554356864,37.71898167806306,-32.12733531133514,50.89540669523515
3530.2734375,-35.01785810950188,55.07837003150042,-37.97309755630911,115.3763630209614
3535.15625,-36.50453703262315,70.86427688553978,-35.87167546169584,172.8925181474271
3540.0390625,-39.79068478589952,77.30699462531702,-33.68727767148472,166.2628266433279
3544.921875,-50.52879671899541,104.4591015286125,-35.08992893315592,162.1424968312577
3549.8046875,-45.60169173789643,3.806132371551565,-38.5152892862727,139.8237337593344
3554.6875,-40.1093737612836,178.7636483010636,-33.80701021155198,98.68046842789649
3559.5703125,-38.62829245863176,7.114955985419804,-29.63661927705944,88.94837199714217
3564.453125,-39.12142755339713,7.172703619489549,-28.89551077941155,91.05316508471532
3569.3359375,-43.21150434325827,147.4234611330315,-27.72341655344218,109.1896973085262
3574.21875,-41.84521607265458,83.82895198729442,-24.79969920666465,128.0704036130215
3579.1015625,-39.4853221350829,80.31695565804799,-22.867888424164,142.662514469699
3583.984375,-35.47335689059602,82.89720413975367,-21.67657246120621,151.8322539383239
3588.8671875,-32.95810496441091,78.19904788794081,-21.37554656361566,153.1891233217195
3593.75,-33.82227743828247,76.00316232553554,-22.67439715667909,147.1798358686853
3598.6328125,-34.80368435039912,76.48676569123965,-24.84297906420511,122.6874162870576
3603.515625,-34.82521134248068,75.51219709142771,-24.68448304160539,89.30844891895899
3608.3984375,-36.98614589753998,72.3554948109371,-24.62659101491029,64.06991378734094
3613.28125,-40.9735268734801,73.09691972409223,-25.00788492419382,35.08844604768804
3618.1640625,-44.11350333211366,98.80675837787838,-25.738351613103,5.288064061033188
3623.046875,-43.64574478375743,117.359023386877,-27.18005805908615,147.0395119314369
3627.9296875,-45.2745904765298,82.34801789319339,-27.30351893352409,121.1779414799443
3632.8125,-45.79886399118501,35.02586124556092,-29.21008191061285,125.6346622886951
3637.6953125,-48.28994108408744,12.0088692478994,-31.6090951040804,131.2360257125315
3642.578125,-42.06898003888647,167.873394103805,-31.87421388928196,128.7423392100046
3647.4609375,-37.41227915845817,162.8023063717631,-30.28418974202929,143.6315107759137
3652.34375,-39.78847382707473,164.4640477682404,-26.41427810746067,136.22468608865
3657.2265625,-43.7274378675999,26.84905924223876,-23.96571315592358,117.9040498924254
3662.109375,-40.13438350859446,76.55007300270076,-23.96394793137434,102.9449377405658
3666.9921875,-38.58198861428627,120.4542747541409,-23.23067687132175,92.73177321925182
3671.875,-37.86761868289369,155.5402318986211,-22.91929985713372,83.01156897239657
3676.7578125,-37.60600491935251,15.15329995134893,-25.05967150267757,80.71153301930811
3681.640625,-33.83362212509177,42.76825704151589,-28.12387002866395,104.7433030296556
3686.5234375,-32.26526328956349,41.52708437692556,-30.07558351639148,125.0109323034143
3691.40625,-33.28254099134021,31.36893800568236,-33.05327495580668,132.1485354941156
3696.2890625,-36.56717152661992,16.97832901876343,-41.63169516736148,108.9647525494809
3701.171875,-41.77709788732023,157.0616517622836,-30.75025483245323,6.779991840414995
3706.0546875,-43.25736772183124,64.77430280345418,-26.90729755369594,178.8226363930607
3710.9375,-36.22191614389346,20.79047440788305,-28.88687545792749,160.1716576888104
3715.8203125,-34.43201572259736,15.37029730835008,-29.5224545067771,137.9793855102486
3720.703125,-35.61358024524519,15.95906044555698,-29.77161039326129,122.8167639435516
3725.5859375,-36.89533747851626,8.867296652621961,-31.33116216835328,113.7947759420483
3730.46875,-37.03570398094477,178.0435441967113,-31.75343694624658,132.2600742639184
3735.3515625,-37.04944354532674,171.2392256057468,-31.26294403999076,152.3642242825775
3740.234375,-36.82513124013095,159.0552263706787,-36.08642289811561,172.5618407141883
3745.1171875,-37.38589608339127,145.3984524543,-46.21341221648696,172.8753889769149
3750,-41.37373302768019,122.625523825216,-40.02532357322828,141.0208387087982
3754.8828125,-42.32080029820631,79.28034194146137,-37.9966738687512,152.0240444791723
3759.765625,-39.73989733394247,68.56263020535653,-36.01524181232055,162.3515453003313
3764.6484375,-40.03213412865058,77.27941178901742,-34.07126158425724,164.8520664391245
3769.53125,-41.64497033541964,118.118891506568,-40.23187183186452,128.3091774544336
3774.4140625,-38.32867567755374,163.532781812572,-34.06894014811775,44.02994278358207
3779.296875,-35.46455954471243,175.0850758858046,-28.20468033300848,36.1063498564972
3784.1796875,-34.92331429808195,178.5683625788367,-26.83036907275801,33.04921853108139
3789.0625,-35.65413473141546,4.6473642465414,-31.53620492503526,29.21429900068429
3793.9453125,-36.83583601877671,179.2873617977007,-56.48132182469274,64.57436960206076
3798.828125,-37.78630552941895,168.6996240264097,-32.95704560412626,35.73297176699364
3803.7109375,-37.97950969848334,170.2922023684919,-26.81389363914948,38.80628161225706
3808.59375,-37.47499472795936,173.2545457885998,-26.06177950307704,31.33359009972344
3813.4765625,-39.6035196403018,178.8350159152158,-26.82256487466374,28.70904172029136
3818.359375,-45.0535692690565,24.34068004508856,-26.28985675360028,27.43326650954658
3823.2421875,-51.12900275711343,74.39053346420012,-25.68581327582764,20.58722551492642
3828.125,-54.44697789701522,172.1578586666977,-26.46554725541663,22.81023306120736
3833.0078125,-48.25876245172107,64.55591702833408,-28.625525287086,20.02029413154623
3837.890625,-45.22739919721222,84.94066231703277,-32.69845013846397,11.24742489458036
3842.7734375,-43.67652452080917,70.25371535047491,-42.92924748397648,80.58450109292001
3847.65625,-39.18740736790974,42.51362633617764,-36.10211309125111,167.8467724356523
3852.5390625,-37.33813691508558,19.77025524482357,-35.9708363409778,5.863670929671396
3857.421875,-37.15146635784143,179.1300069189364,-38.75338921601958,145.8667118813809
3862.3046875,-36.92911477065593,177.6973751648578,-36.66085040510929,113.5055709944931
3867.1875,-39.05753517063156,177.6511782449726,-40.02991455026374,100.2362008741021
3872.0703125,-43.94807314961483,163.5521207510091,-44.66511843411483,15.86038162862952
3876.953125,-45.34799077038186,11.6390806523859,-45.28173349352912,20.91315357300536
3881.8359375,-42.45586131609343,45.22085064766458,-49.73066843413392,27.75168438223892
3886.71875,-45.80687183929277,51.01137677901487,-36.67130842478824,93.80387753030615
3891.6015625,-50.10181760577223,6.86550684924206,-37.76346144920898,119.4380520494378
3896.484375,-45.54145572075449,161.3848260430046,-52.94385660706994,23.31873402623732
3901.3671875,-44.38299904868042,148.9654161662439,-41.12115785216211,1.59376260171561
3906.25,-45.71939850953575,141.4917873635694,-36.90555555780317,158.9939499625222
3911.1328125,-49.53640391860178,159.1705079649515,-33.55075707689571,172.7613712022718
3916.015625,-62.43246600064737,164.7555154145554,-30.43483357078696,60.1720498583101
3920.8984375,-44.31016930095278,6.14991858700641,-25.14853052153674,91.50578958564799
3925.78125,-41.9875271179479,1.384283452469382,-23.77944623196728,98.63710671456241
3930.6640625,-42.80748157027617,2.079577570186617,-24.72427198752158,103.3683615333237
3935.546875,-46.3189720802133,16.11723471596739,-30.68713459093331,117.531119108516
3940.4296875,-65.93865228763468,160.5258758402159,-37.57829166002751,89.82801092179285
3945.3125,-44.91210486478057,170.1610525279443,-29.91619639980397,106.9799979215024
3950.1953125,-40.37186474623597,166.0979978475095,-30.54720053292382,94.23793986355717
3955.078125,-38.6828761320201,172.0007302422707,-33.57952003690738,82.05196638590967
3959.9609375,-37.88841340981681,160.8518726594027,-34.58237122895874,48.34278094132383
3964.84375,-37.44280713874434,150.812334178732,-28.29120344903423,27.84852087190987
3969.7265625,-37.69486606781604,156.7684221046958,-26.00823620494616,27.97005221767339
3974.609375,-37.2787087428438,163.2403944260055,-26.83053157378412,34.8437838581875
3979.4921875,-37.76567425387731,170.8599816506776,-28.60482213431179,40.26457218495867
3984.375,-39.76138388078859,8.448334010016927,-36.23013574100737,38.29756298993345
3989.2578125,-42.37274787678005,23.45222654275029,-39.41803262376864,24.24396913294405
3994.140625,-47.7728735848222,18.30833574044793,-35.9151475517362,56.66448377669072
3999.0234375,-61.54660668000692,117.7652266107213,-29.51751737084502,110.5485879118379
4003.90625,-55.11467625237253,54.64984200834766,-26.01746517036114,128.5900086941162
4008.7890625,-52.00602820539188,148.0740145163711,-24.75046001118774,152.3910545869004
4013.671875,-45.21065044922126,179.3118088401159,-24.18270653157967,163.9939439039394
4018.5546875,-43.73865820132524,3.37577682018339,-25.03597180143876,175.6749943215236
4023.4375,-41.43609772459697,175.936123831343,-24.31470498782865,6.725657707844227
4028.3203125,-40.9676167760702,1.303329828498891,-24.89471339392053,174.3762014706479
4033.203125,-45.00857299167075,7.106752112002441,-26.91482822941969,146.8681770094819
4038.0859375,-49.07281153612672,167.8451415074135,-25.59064862777173,108.0370233680449
4042.96875,-48.41546882151596,163.9515622621644,-22.70601425429681,79.79088586995445
4047.8515625,-47.93688773435014,154.2247339964689,-22.82205668317355,55.50241592635286
4052.734375,-44.83473253300019,126.2484165999595,-24.11481600117964,35.76001212316035
4057.6171875,-43.78600567634609,118.6662899426882,-27.76368802875117,20.8661822739273
4062.5,-48.27735133882641,111.7219674211071,-35.45268058947428,147.1056462397983
4067.3828125,-51.65042815425461,32.48430991122544,-36.11721939593892,74.34388000728015
4072.265625,-47.07858219528685,156.3449432190262,-39.31451525274883,28.50768262549549
4077.1484375,-46.2709879336477,122.4288483545104,-40.51839863113883,138.0196598786911
4082.03125,-49.70007298075367,98.90657531780283,-37.3940193555683,93.08120679326177
4086.9140625,-49.60004406258715,37.12786665366325,-33.39207546050417,46.31020793522922
4091.796875,-44.14140612548488,5.564805547332497,-27.46206605419582,26.29954013850243
4096.6796875,-43.21842649886551,174.8060721558039,-23.56780009109796,23.7277979821608
4101.5625,-46.13117544978179,149.2550844955248,-21.68134670703545,22.9568214692483
4106.4453125,-46.79464451293256,97.4700095843489,-21.05203101685313,24.53257337837861
4111.328125,-45.02366566519089,70.52916357217885,-22.38388395932476,31.66249202830006
4116.2109375,-43.43838661951054,70.83125134270811,-27.8821036566477,42.99143844744426
4121.09375,-45.22521961887006,69.82050647622043,-33.31804636886645,78.79540933021516
4125.9765625,-54.29133687313623,25.08754195901437,-29.74323578842405,100.7661955039467
4130.859375,-50.57829027841392,118.6381435349348,-29.77887579001779,102.8407535532922
4135.7421875,-45.69966022627929,138.440086452241,-30.06849885333406,91.51120984337892
4140.625,-42.07062230992757,171.5994328303377,-27.44375927980692,83.77136080448723
4145.5078125,-41.69904212429852,15.95814713325613,-28.14345631936825,77.33592136592749
4150.390625,-43.68397663794263,43.51641861031214,-33.32089528084764,67.29086652872193
4155.2734375,-42.86857040944913,80.9827662835537,-39.8475101511785,32.18524481663646
4160.15625,-42.17829956747568,102.0327481820013,-35.92954340995546,165.4051589820816
4165.0390625,-44.67182225008352,116.1876670709884,-40.40673872013414,160.2812891622633
4169.921875,-46.38180127621612,102.7714315686224,-33.90494802100741,145.3949535080416
4174.8046875,-47.04409225418071,75.08846758114464,-27.18425369785314,139.9597332897847
4179.6875,-51.53449188147532,27.44140411958738,-25.6348747895249,128.1634972323486
4184.5703125,-51.13298856565351,158.6893600616097,-25.69647307300889,112.8714522353421
4189.453125,-48.01591120357533,121.6002257887558,-26.83070682243422,77.93809913663758
4194.3359375,-42.09227463746154,111.7755590779636,-24.60316839265672,39.23465731607048
4199.21875,-40.47723816856603,117.773908044823,-23.03004193843631,24.90486372404408
4204.1015625,-41.62036880509181,114.6802232296289,-23.88092421164242,16.08228180753048
4208.984375,-45.31767633065993,109.9579882940478,-27.31898612668022,4.049861175431012
4213.8671875,-57.06479685624199,2.772754095042357,-35.34743034745615,145.7075297391247
4218.75,-47.97987173788592,79.86687568051019,-29.59962563667716,55.2307223932338
4223.6328125,-44.70651104032815,90.38525084374594,-24.58626316669251,47.15272978880519
4228.515625,-43.18479046425394,85.94881773161435,-24.66235716536445,49.56109000678231
4233.3984375,-42.39360479207974,73.10438098511854,-26.38458640072971,64.7026621273335
4238.28125,-41.92862199180918,70.82810377046034,-27.753443724976,95.79684527154193
4243.1640625,-41.36641169602494,79.54853887702886,-30.27453730172108,143.2353428323105
4248.046875,-40.14577562412067,85.79984772807683,-28.56274927287359,14.20607639981103
4252.9296875,-39.786902356188,94.25668187035667,-26.56046611276057,20.28414674613374
4257.8125,-40.5302396668732,103.9423955583605,-25.85560720091036,15.66123165177143
4262.6953125,-43.10651614644445,108.1529731642541,-26.10785131697855,12.28443617919478
4267.578125,-48.54970562865926,91.38177952284138,-29.09180487925797,6.319306665563246
4272.4609375,-48.02441297507441,17.18167446819801,-36.45337088013238,28.70759111138979
4277.34375,-44.33132084595012,170.1633786295687,-31.26867352688664,118.2079100096288
4282.2265625,-45.34122924612727,0.8522778030746317,-24.56310519157653,135.437458546882
4287.109375,-44.73773244126616,31.14532979413342,-22.24472769956476,136.7344896733256
4291.9921875,-44.03822122191166,44.80401440364137,-22.68439161539149,136.6066557618581
4296.875,-43.72033739459464,60.5820463602199,-23.8188587135348,142.052163311048
4301.7578125,-44.32844684592708,75.63507717142724,-25.12400213171347,150.3211598004053
4306.640625,-47.93095029840846,111.5441584531965,-29.38887441866069,164.378100625997
4311.5234375,-44.62888665501346,161.2161065064942,-38.52251720205884,10.34645277035109
4316.40625,-41.23029797406574,160.6660508768022,-44.40370401343035,114.5434552650091
4321.2890625,-40.82133757456964,149.2768042449142,-33.22730468504825,154.9681823143925
4326.171875,-43.37527155794126,128.2394783814497,-31.37058766332835,176.6368173123064
4331.0546875,-42.76833650841716,70.62692063670391,-35.88838763905079,68.97628492676051
4335.9375,-38.45240062674948,45.29224702778611,-29.00887476298717,130.2968571009762
4340.8203125,-38.16182354564894,32.98032093843358,-24.98678358935732,136.5578766061937
4345.703125,-39.98876060996798,25.23422896922897,-23.48729558141224,139.2232824036409
4350.5859375,-43.89245905616212,34.29790635273287,-24.14799918213438,146.8360906935947
4355.46875,-53.91274789498521,97.25866563228691,-26.84800326346466,139.0857214428308
4360.3515625,-45.73666247067233,1.330267894988976,-28.96886799030231,106.8904080722182
4365.234375,-40.88129467276663,9.879698650670164,-31.2093451104162,95.77529973820961
4370.1171875,-39.66125737311236,16.86143585492461,-37.89459838220404,103.8726058507964
4375,-42.51902864472765,29.25118076462438,-49.58356404344904,153.3390344656773
4379.8828125,-48.10508727051734,68.43507774930347,-37.07347459917459,33.68356932238368
4384.765625,-47.25201319563534,130.7758486391985,-31.22368472427653,49.47774937422894
4389.6484375,-43.1409812737731,163.7077021541363,-31.15464084381971,57.35940946754998
4394.53125,-41.01971399751675,166.830388967429,-38.01393801581581,35.69296360285206
4399.4140625,-41.9837630588851,154.1328254525573,-42.11061580085377,90.78600876010826
4404.296875,-43.79873140803425,139.9622581672257,-33.80441020066417,71.48308780070788
4409.1796875,-44.97895441199116,141.3720845984062,-30.64628170647973,85.1478375044145
4414.0625,-46.57698102945969,153.2215031877263,-31.52358852482403,94.7642189918849
4418.9453125,-47.09274900640209,160.7370736317671,-39.53359437403059,141.2456413415122
4423.828125,-46.32086138123012,167.7528887998878,-29.24956069576578,51.04430917340581
4428.7109375,-46.39090734887372,164.9378544541515,-24.03686250896519,57.51507709507425
4433.59375,-48.90420484233559,151.9338359916597,-22.43184409883607,57.99414893498412
4438.4765625,-57.21485900713952,159.2489944122365,-22.03675875307365,60.84948754444212
4443.359375,-63.33868636585936,116.7970718825314,-23.21448326968658,62.73974537304252
4448.2421875,-49.16331141313543,7.565255827638947,-26.48672092425574,62.34429522965023
4453.125,-42.93357158951723,25.63872538503709,-31.29751003643205,74.66073296291019
4458.0078125,-41.52514459468654,36.95645324800095,-37.88461695078884,59.77454124299068
4462.890625,-40.79496119849119,41.05051900342254,-34.87611120853098,146.9681234368537
4467.7734375,-41.28218014928498,44.45021093929864,-30.83179409069956,133.6142502367175
4472.65625,-46.66352474730284,55.77801212102626,-27.218185371568,146.6494033930456
4477.5390625,-55.78267000714624,100.4752899430746,-24.74166476553085,155.1148962195496
4482.421875,-53.69018896470372,136.3870572605282,-26.10271999468184,157.5418552188043
4487.3046875,-50.62547032287723,134.8188994317136,-28.90298121009052,146.6850374481726
4492.1875,-49.98908536643196,136.6930500239611,-29.76843136316614,127.5391229692458
4497.0703125,-49.61455586274154,171.0946759279917,-30.374174168871,105.6438297442205
4501.953125,-48.34320549661705,18.94052889737695,-29.49193780154261,82.67838005107873
4506.8359375,-48.14883312165365,39.66577320531262,-29.89650132034912,87.14930191002108
4511.71875,-46.98880759376296,48.13708997484567,-31.87230712966209,121.7592827470031
4516.6015625,-49.24326671196371,46.92396319899392,-31.84383452332996,164.5332664096163
4521.484375,-52.6791006012145,68.18515769780579,-29.20418108887215,18.59090063002046
4526.3671875,-51.97589773029841,91.95666672407451,-25.98761530312976,33.89195679417222
4531.25,-54.64051290002639,117.5813430930481,-25.3057547331193,51.35696017292628
4536.1328125,-53.32364047291185,12.82136504566348,-27.0980591241705,87.57652552894434
4541.015625,-46.98146396662274,44.72523889407771,-28.76796928458435,129.6347813998227
4545.8984375,-42.7464673213633,57.68976306097075,-30.404823381155,173.6932624810586
4550.78125,-41.11260012415426,62.44905859044005,-27.80441000618825,34.10894709804088
4555.6640625,-42.61405300505267,62.50267209546369,-26.72512181149295,55.56350218870772
4560.546875,-44.40462357901376,58.67347976842161,-28.92011644785024,85.31488737089563
4565.4296875,-44.26025230026649,59.09638005800485,-30.97438950393949,127.8165447440262
4570.3125,-43.097016963934,72.02958188408897,-30.93074830007471,174.1426726202809
4575.1953125,-40.68941563062221,84.91215848360164,-28.16640343415892,27.43032871292044
4580.078125,-39.70506092780528,92.93005810996966,-26.07082849040346,44.17898125604221
4584.9609375,-40.92287021488099,107.5549571865135,-24.84338788679069,48.71788773081296
4589.84375,-42.01092254609928,135.0347082292885,-25.42575063159493,43.37476174912138
4594.7265625,-42.18041014352391,166.4952604433021,-27.63253385576949,24.8555446095306
4599.609375,-42.16170916089227,23.86165130073683,-25.47211629925042,177.833849321735
4604.4921875,-41.3441894459233,50.71652793458735,-22.81304405339277,169.1688468199492
4609.375,-42.57343796720714,64.18134452874179,-22.63553553393108,163.4474961402517
4614.2578125,-45.39078502276998,84.24113330101744,-22.58530832408712,159.4003851637031
4619.140625,-50.88122477935708,100.1760776208993,-22.7125880260136,158.8154562698359
4624.0234375,-58.42508831909743,126.7186460064389,-24.37333040295331,153.691824815118
4628.90625,-48.25132944596997,127.7361794476675,-27.67205374805047,146.6060209094501
4633.7890625,-46.71043154123885,134.0964815800056,-33.70570291160995,145.5553409368602
4638.671875,-46.9369975211261,128.6551091259542,-41.49139320194856,108.7797090370933
4643.5546875,-48.91987420654282,135.9809940149013,-33.51075159649057,70.49784720994157
4648.4375,-54.4573824874952,8.016213277445514,-27.09504560981797,75.17265066488881
4653.3203125,-52.41378302411324,68.21485259280172,-24.31263172393401,79.43910500344646
4658.203125,-47.18795872228591,65.3764227321865,-23.82529170318678,83.35652037705363
4663.0859375,-43.13398579573777,73.56252013713322,-25.54071033938244,87.14042616754496
4667.96875,-43.28848348753076,81.41126433653429,-31.76604642756999,64.51643516902425
4672.8515625,-46.47237304446687,75.75018269177554,-31.24980174640355,166.3017670428216
4677.734375,-47.45630927957453,77.93697262362527,-27.55410895300458,143.5437861567796
4682.6171875,-46.74340850416161,81.27072135237404,-25.22539580454864,138.6995905025738
4687.5,-47.39448715262674,79.46853646609243,-25.31863839012846,127.0326962628497
4692.3828125,-46.1018164635433,102.826403076969,-26.4574277970924,84.64893377216627
4697.265625,-42.72311904768456,117.8654940849648,-25.44238434157059,52.86118889005949
4702.1484375,-42.10431116045531,129.8355611877347,-26.66260643764578,32.51634701711616
4707.03125,-41.61941559066879,142.4665611807098,-27.58541559026258,9.914877162353486
4711.9140625,-41.76453846477716,140.3403350056832,-30.8513046516417,172.410366687025
4716.796875,-45.43468344478584,128.1468352789693,-36.32568331853123,127.182820948598
4721.6796875,-53.94797301693255,100.8907490216586,-43.80572773488258,5.216523518138639
4726.5625,-61.27588635246602,146.734975464593,-28.48100876596495,63.6766285290365
4731.4453125,-51.30907696845837,111.1518899474761,-24.39846982131009,60.80171957234906
4736.328125,-47.20586656914221,99.45930282717551,-24.01959678592263,56.95746252493925
4741.2109375,-46.39358069284715,92.61632714036922,-24.99344033708567,54.1884141596943
4746.09375,-51.97894124958392,86.61363627604548,-27.70250866533767,42.23951431415977
4750.9765625,-58.54598971460842,42.47164887341525,-34.94016414377306,2.777044057800191
4755.859375,-45.59593800218254,48.26606555450806,-35.14604339824729,105.1785402172095
4760.7421875,-41.6741128917192,59.80648867483102,-30.59910611228982,93.44777485093809
4765.625,-40.49079576419725,68.004820009263,-27.26336722813748,81.97889484788728
4770.5078125,-41.46644251629968,68.66984351475004,-27.89393193187473,69.51726828214038
4775.390625,-44.30037461514434,77.30239452762945,-29.19281531372084,70.18655707839183
4780.2734375,-46.97000715781793,92.52931451591951,-28.76880426824045,78.60618560545161
4785.15625,-48.55799034745596,107.2594970852168,-30.61904874355076,96.74486050640618
4790.0390625,-49.55021156249365,95.94450016579091,-28.6093269696884,123.219387217904
4794.921875,-47.26998094271195,65.81455309334284,-25.72274186353601,132.2602415515808
4799.8046875,-45.66278918169758,56.06063805815711,-24.64312812308822,135.5298345431481
4804.6875,-45.69680242244033,45.67379539598849,-23.50916039721767,129.3894170203135
4809.5703125,-48.95381617864751,42.95840916230505,-23.18717467122229,121.8006697702241
4814.453125,-57.12160776854843,93.16897265069868,-24.71591209905053,108.0536351394845
4819.3359375,-54.11801627075829,146.5384269058098,-27.10652940150447,88.68834612946917
4824.21875,-51.1192276215545,158.2500980109798,-33.329210092667,63.43942600389561
4829.1015625,-49.0289311370374,163.8218978727777,-36.0467380220186,157.9791727863636
4833.984375,-49.44125970701818,162.7467324397878,-31.44153277894549,138.1226726541186
4838.8671875,-51.55384692881576,154.4981329184079,-30.47807632127138,146.0160778786812
